id,from,to,name,highway,length_m,osm_id
E18660,4307160912,8496206160,Jalan Subandi,tertiary,57.6,431507846
E18661,8496206160,4307160912,Jalan Subandi,tertiary,57.6,431507846
E18662,8496206160,5447177086,Jalan Subandi,tertiary,6.9,431507846
E18663,5447177086,8496206160,Jalan Subandi,tertiary,6.9,431507846
E18664,5447177086,8496026504,Jalan Subandi,tertiary,34.6,431507846
E18665,8496026504,5447177086,Jalan Subandi,tertiary,34.6,431507846
E18666,8496026504,11056880826,Jalan Subandi,tertiary,42.7,431507846
E18667,11056880826,8496026504,Jalan Subandi,tertiary,42.7,431507846
E18668,11056880826,7788458128,Jalan Subandi,tertiary,29.1,431507846
E18669,7788458128,11056880826,Jalan Subandi,tertiary,29.1,431507846
E18670,7788458128,8496029405,Jalan Subandi,tertiary,47.6,431507846
E18671,8496029405,7788458128,Jalan Subandi,tertiary,47.6,431507846
E18672,8496029405,4307160688,Jalan Subandi,tertiary,26.8,431507846
E18673,4307160688,8496029405,Jalan Subandi,tertiary,26.8,431507846
E18674,4307160688,5447177121,Jalan Subandi,tertiary,34.6,431507846
E18675,5447177121,4307160688,Jalan Subandi,tertiary,34.6,431507846
E18676,5447177121,4307160635,Jalan Subandi,tertiary,12.9,431507846
E18677,4307160635,5447177121,Jalan Subandi,tertiary,12.9,431507846
E18678,4307160635,8496266735,Jalan Subandi,tertiary,27.6,431507846
E18679,8496266735,4307160635,Jalan Subandi,tertiary,27.6,431507846
E18680,8496266735,5447176976,Jalan Subandi,tertiary,35.1,431507846
E18681,5447176976,8496266735,Jalan Subandi,tertiary,35.1,431507846
E18682,5447176976,5447177159,Jalan Subandi,tertiary,35.2,431507846
E18683,5447177159,5447176976,Jalan Subandi,tertiary,35.2,431507846
E18684,5447177159,5447176959,Jalan Subandi,tertiary,52.5,431507846
E18685,5447176959,5447177159,Jalan Subandi,tertiary,52.5,431507846
E18686,5447176959,4307160253,Jalan Subandi,tertiary,153.8,431507846
E18687,4307160253,5447176959,Jalan Subandi,tertiary,153.8,431507846
E18688,4307160253,5447176956,Jalan Subandi,tertiary,43.7,431507846
E18689,5447176956,4307160253,Jalan Subandi,tertiary,43.7,431507846
E18690,5447176956,11036315526,Jalan Subandi,tertiary,91.5,431507846
E18691,11036315526,5447176956,Jalan Subandi,tertiary,91.5,431507846
E18692,7007200679,4307160812,Jalan Melati VI,residential,49.2,431507847
E18693,4307160812,7007200679,Jalan Melati VI,residential,49.2,431507847
E18694,4307160812,4307160719,Jalan Melati VI,residential,107.7,431507847
E18695,4307160719,4307160812,Jalan Melati VI,residential,107.7,431507847
E18696,4307159616,4307159696,,living_street,110.4,431507848
E18697,4307159696,4307159616,,living_street,110.4,431507848
E18698,4307159696,4307159764,,living_street,109.0,431507848
E18699,4307159764,4307159696,,living_street,109.0,431507848
E18700,4307159871,4307159909,,residential,73.2,431507849
E18701,4307159909,4307159871,,residential,73.2,431507849
E18702,4307159822,4307159839,,living_street,14.4,431507850
E18703,4307159839,4307159822,,living_street,14.4,431507850
E18704,4307159839,4307159864,,living_street,32.4,431507850
E18705,4307159864,4307159839,,living_street,32.4,431507850
E18706,4307159540,4307159541,,residential,25.0,431507851
E18707,4307159541,4307159540,,residential,25.0,431507851
E18708,4307159541,4307159542,,residential,32.6,431507851
E18709,4307159542,4307159541,,residential,32.6,431507851
E18710,4307160086,4307160066,Jalan Plamboyan 2,residential,107.5,431507852
E18711,4307160066,4307160086,Jalan Plamboyan 2,residential,107.5,431507852
E18712,4307159945,5427995378,,residential,67.7,431507853
E18713,5427995378,4307159945,,residential,67.7,431507853
E18714,5427995378,4307159937,,residential,63.7,431507853
E18715,4307159937,5427995378,,residential,63.7,431507853
E18716,4307159937,4307159933,,residential,47.2,431507853
E18717,4307159933,4307159937,,residential,47.2,431507853
E18718,4307160748,4307160796,,living_street,61.4,431507854
E18719,4307160796,4307160748,,living_street,61.4,431507854
E18720,4307160796,4307160889,,living_street,46.7,431507854
E18721,4307160889,4307160796,,living_street,46.7,431507854
E18722,4307160221,4307160192,,living_street,65.5,431507855
E18723,4307160192,4307160221,,living_street,65.5,431507855
E18724,4307160588,4307160582,Jalan Gunung Semeru,residential,90.7,431507856
E18725,4307160582,4307160588,Jalan Gunung Semeru,residential,90.7,431507856
E18726,4307160582,4307160581,Jalan Gunung Semeru,residential,66.2,431507856
E18727,4307160581,4307160582,Jalan Gunung Semeru,residential,66.2,431507856
E18728,4307158965,4307158966,,residential,92.2,431507857
E18729,4307158966,4307158965,,residential,92.2,431507857
E18730,4307158966,4307158968,,residential,86.0,431507857
E18731,4307158968,4307158966,,residential,86.0,431507857
E18732,4307160697,4307160698,,living_street,39.0,431507858
E18733,4307160698,4307160697,,living_street,39.0,431507858
E18734,4307160698,4307160699,,living_street,55.0,431507858
E18735,4307160699,4307160698,,living_street,55.0,431507858
E18736,4307160174,4307160190,,residential,30.2,431507859
E18737,4307160190,4307160174,,residential,30.2,431507859
E18738,4307160190,4307160223,,residential,333.5,431507859
E18739,4307160223,4307160190,,residential,333.5,431507859
E18740,4307159803,4307159834,,living_street,44.9,431507860
E18741,4307159834,4307159803,,living_street,44.9,431507860
E18742,4307159834,4307159858,,living_street,31.4,431507860
E18743,4307159858,4307159834,,living_street,31.4,431507860
E18744,7029178115,4307160847,,residential,37.1,431507861
E18745,4307160847,7029178115,,residential,37.1,431507861
E18746,4307160800,4307160853,Gang Kavling Sawah 2A,living_street,45.8,431507862
E18747,4307160853,4307160800,Gang Kavling Sawah 2A,living_street,45.8,431507862
E18748,4307160152,4307160153,,residential,30.8,431507863
E18749,4307160153,4307160152,,residential,30.8,431507863
E18750,4307160153,4307160154,,residential,65.1,431507863
E18751,4307160154,4307160153,,residential,65.1,431507863
E18752,4307160743,4307160745,,living_street,40.6,431507864
E18753,4307160745,4307160743,,living_street,40.6,431507864
E18754,4307160745,4307160747,,living_street,55.7,431507864
E18755,4307160747,4307160745,,living_street,55.7,431507864
E18756,4307160539,4307160341,Jalan Taman Teratai III,residential,79.2,431507865
E18757,4307160341,4307160539,Jalan Taman Teratai III,residential,79.2,431507865
E18758,4307160341,4307160287,Jalan Taman Teratai III,residential,64.4,431507865
E18759,4307160287,4307160341,Jalan Taman Teratai III,residential,64.4,431507865
E18760,4307159757,4307159776,,residential,65.7,431507866
E18761,4307159776,4307159757,,residential,65.7,431507866
E18762,5439101419,5447177284,,residential,41.5,431507867
E18763,5447177284,5439101419,,residential,41.5,431507867
E18764,5447177284,5447177261,,residential,21.7,431507867
E18765,5447177261,5447177284,,residential,21.7,431507867
E18766,5447177261,7210779230,,residential,60.6,431507867
E18767,7210779230,5447177261,,residential,60.6,431507867
E18768,7210779230,4307160253,,residential,12.3,431507867
E18769,4307160253,7210779230,,residential,12.3,431507867
E18770,4307160243,4307160311,,residential,143.7,431507868
E18771,4307160311,4307160243,,residential,143.7,431507868
E18772,4307160804,4307160794,,residential,132.6,431507869
E18773,4307160794,4307160804,,residential,132.6,431507869
E18774,4307160575,4307160614,,residential,37.5,431507870
E18775,4307160614,4307160575,,residential,37.5,431507870
E18776,4307160614,4307160681,,residential,36.9,431507870
E18777,4307160681,4307160614,,residential,36.9,431507870
E18778,4307159968,4307159977,,residential,94.2,431507871
E18779,4307159977,4307159968,,residential,94.2,431507871
E18780,4307159512,4307159539,,living_street,61.5,431507872
E18781,4307159539,4307159512,,living_street,61.5,431507872
E18782,4307159539,4307159553,,living_street,36.1,431507872
E18783,4307159553,4307159539,,living_street,36.1,431507872
E18784,4307160216,4307160222,Jalan Bugenphil 4,residential,51.8,431507873
E18785,4307160222,4307160216,Jalan Bugenphil 4,residential,51.8,431507873
E18786,4307160568,4307160601,,residential,38.4,431507874
E18787,4307160601,4307160568,,residential,38.4,431507874
E18788,4307160601,4307160658,,residential,36.6,431507874
E18789,4307160658,4307160601,,residential,36.6,431507874
E18790,4307160291,4307160346,,residential,61.2,431507875
E18791,4307160346,4307160291,,residential,61.2,431507875
E18792,4307160346,4307160542,,residential,79.2,431507875
E18793,4307160542,4307160346,,residential,79.2,431507875
E18794,4307160115,4307160113,,living_street,62.6,431507876
E18795,4307160113,4307160115,,living_street,62.6,431507876
E18796,4307160113,5426167774,,living_street,73.7,431507876
E18797,5426167774,4307160113,,living_street,73.7,431507876
E18798,4307160734,4307160807,Jalan Anggrek XIV,residential,83.0,431507877
E18799,4307160807,4307160734,Jalan Anggrek XIV,residential,83.0,431507877
E18800,10038258451,4307159859,,residential,15.9,431507878
E18801,4307159859,10038258451,,residential,15.9,431507878
E18802,4307159859,4307159923,,residential,101.0,431507878
E18803,4307159923,4307159859,,residential,101.0,431507878
E18804,4307160802,4307160852,Gang Kavling Sawah 3A,living_street,42.6,431507879
E18805,4307160852,4307160802,Gang Kavling Sawah 3A,living_street,42.6,431507879
E18806,4307160240,4307160265,,residential,68.2,431507880
E18807,4307160265,4307160240,,residential,68.2,431507880
E18808,4307159954,4307159952,,residential,111.9,431507881
E18809,4307159952,4307159954,,residential,111.9,431507881
E18810,4307159952,4307159949,,residential,37.1,431507881
E18811,4307159949,4307159952,,residential,37.1,431507881
E18812,4307160726,4307160823,,residential,106.7,431507882
E18813,4307160823,4307160726,,residential,106.7,431507882
E18814,4307160823,4307160878,,residential,44.6,431507882
E18815,4307160878,4307160823,,residential,44.6,431507882
E18816,4307160533,4307160334,,residential,78.5,431507883
E18817,4307160334,4307160533,,residential,78.5,431507883
E18818,4307160602,4307160531,,residential,77.2,431507884
E18819,4307160531,4307160602,,residential,77.2,431507884
E18820,4307160531,4307160373,,residential,43.4,431507884
E18821,4307160373,4307160531,,residential,43.4,431507884
E18822,4307159698,4307159696,,living_street,27.0,431507885
E18823,4307159696,4307159698,,living_street,27.0,431507885
E18824,4307159696,4307159694,,living_street,27.5,431507885
E18825,4307159694,4307159696,,living_street,27.5,431507885
E18826,4307159729,4307159757,,residential,35.8,431507887
E18827,4307159757,4307159729,,residential,35.8,431507887
E18828,4307159733,4307159734,,residential,30.7,431507888
E18829,4307159734,4307159733,,residential,30.7,431507888
E18830,4307159734,4307159735,,residential,30.8,431507888
E18831,4307159735,4307159734,,residential,30.8,431507888
E18832,4307160282,4307160338,Jalan Taman Teratai II,residential,67.1,431507889
E18833,4307160338,4307160282,Jalan Taman Teratai II,residential,67.1,431507889
E18834,4307160338,4307160536,Jalan Taman Teratai II,residential,79.0,431507889
E18835,4307160536,4307160338,Jalan Taman Teratai II,residential,79.0,431507889
E18836,4307159633,4307159643,Jalan Akasia 4,residential,96.6,431507890
E18837,4307159643,4307159633,Jalan Akasia 4,residential,96.6,431507890
E18838,4307159834,4307159838,Jalan Blok B2,living_street,27.3,431507891
E18839,4307159838,4307159834,Jalan Blok B2,living_street,27.3,431507891
E18840,4307159838,4307159839,Jalan Blok B2,living_street,20.1,431507891
E18841,4307159839,4307159838,Jalan Blok B2,living_street,20.1,431507891
E18842,4307160729,4307160734,,residential,29.5,431507892
E18843,4307160734,4307160729,,residential,29.5,431507892
E18844,4307160734,4307160737,,residential,28.1,431507892
E18845,4307160737,4307160734,,residential,28.1,431507892
E18846,4307160974,4307160979,,residential,24.3,431507893
E18847,4307160979,4307160974,,residential,24.3,431507893
E18848,4307160979,4307160985,,residential,29.1,431507893
E18849,4307160985,4307160979,,residential,29.1,431507893
E18850,4307160891,7795448087,,living_street,27.9,431507894
E18851,7795448087,4307160891,,living_street,27.9,431507894
E18852,7795448087,4307160875,,living_street,37.7,431507894
E18853,4307160875,7795448087,,living_street,37.7,431507894
E18854,4307160875,4307160866,,living_street,40.6,431507894
E18855,4307160866,4307160875,,living_street,40.6,431507894
E18856,4307159961,4307159959,,residential,37.5,431507895
E18857,4307159959,4307159961,,residential,37.5,431507895
E18858,4307159959,5427995379,,residential,29.9,431507895
E18859,5427995379,4307159959,,residential,29.9,431507895
E18860,5427995379,4307159955,,residential,64.0,431507895
E18861,4307159955,5427995379,,residential,64.0,431507895
E18862,4307159916,4307159920,,residential,28.6,431507896
E18863,4307159920,4307159916,,residential,28.6,431507896
E18864,4307159920,4307159925,,residential,36.0,431507896
E18865,4307159925,4307159920,,residential,36.0,431507896
E18866,11953289274,4307160817,Jalan Melati 5,residential,45.8,431507897
E18867,4307160817,11953289274,Jalan Melati 5,residential,45.8,431507897
E18868,4307160817,4307160724,Jalan Melati 5,residential,106.8,431507897
E18869,4307160724,4307160817,Jalan Melati 5,residential,106.8,431507897
E18870,4307160850,4307160810,Gang Kavling Sawah 4B,living_street,30.8,431507898
E18871,4307160810,4307160850,Gang Kavling Sawah 4B,living_street,30.8,431507898
E18872,4307160158,4307160160,,living_street,25.9,431507899
E18873,4307160160,4307160158,,living_street,25.9,431507899
E18874,4307160114,4307160112,,residential,63.1,431507900
E18875,4307160112,4307160114,,residential,63.1,431507900
E18876,4307160112,10026196023,,residential,61.0,431507900
E18877,10026196023,4307160112,,residential,61.0,431507900
E18878,4307160908,4307160905,,residential,41.2,431507901
E18879,4307160905,4307160908,,residential,41.2,431507901
E18880,4307160905,4307160894,,residential,83.2,431507901
E18881,4307160894,4307160905,,residential,83.2,431507901
E18882,4307159778,5426168010,,residential,56.5,431507902
E18883,5426168010,4307159778,,residential,56.5,431507902
E18884,4307160159,4307160157,,residential,24.5,431507903
E18885,4307160157,4307160159,,residential,24.5,431507903
E18886,4307160157,4307160156,,residential,22.3,431507903
E18887,4307160156,4307160157,,residential,22.3,431507903
E18888,4307159707,4307159685,Jalan Cemara 3,living_street,32.0,431507904
E18889,4307159685,4307159707,Jalan Cemara 3,living_street,32.0,431507904
E18890,4307159685,4307159661,Jalan Cemara 3,living_street,27.1,431507904
E18891,4307159661,4307159685,Jalan Cemara 3,living_street,27.1,431507904
E18892,4307159532,4307159566,Jalan Bungur 6,living_street,57.9,431507905
E18893,4307159566,4307159532,Jalan Bungur 6,living_street,57.9,431507905
E18894,4307159566,4307159589,Jalan Bungur 6,living_street,30.8,431507905
E18895,4307159589,4307159566,Jalan Bungur 6,living_street,30.8,431507905
E18896,4307160720,4307160722,,living_street,56.0,431507906
E18897,4307160722,4307160720,,living_street,56.0,431507906
E18898,4307160722,4307160723,,living_street,41.0,431507906
E18899,4307160723,4307160722,,living_street,41.0,431507906
E18900,4307159794,4307159816,,residential,27.8,431507907
E18901,4307159816,4307159794,,residential,27.8,431507907
E18902,4307159816,4307159841,,residential,38.8,431507907
E18903,4307159841,4307159816,,residential,38.8,431507907
E18904,4307159545,4307159544,Jalan Bungur 2,residential,38.0,431507908
E18905,4307159544,4307159545,Jalan Bungur 2,residential,38.0,431507908
E18906,4307161000,4307161001,,residential,96.0,431507909
E18907,4307161001,4307161000,,residential,96.0,431507909
E18908,4307161001,4307161002,,residential,26.3,431507909
E18909,4307161002,4307161001,,residential,26.3,431507909
E18910,4307160067,4307160087,Jalan Plamboyan 3,residential,107.1,431507910
E18911,4307160087,4307160067,Jalan Plamboyan 3,residential,107.1,431507910
E18912,4307160087,4307160090,Jalan Plamboyan 3,residential,31.8,431507910
